customer_id,total_spend,avg_order_value,total_orders,promo_ratio,avg_review_rating,previous_purchases,subscription_status,shipping_type,season,customer_segment,loyalty_score,satisfaction_flag
3191,78,78.0,1,0.0,3.4,5,0,Free Shipping,Fall,Regular,3.08,Unsatisfied
3192,68,68.0,1,0.0,4.7,42,0,Store Pickup,Winter,Regular,18.14,Satisfied
3193,76,76.0,1,0.0,3.0,20,0,Free Shipping,Fall,Regular,9.0,Unsatisfied
3194,99,99.0,1,0.0,4.0,35,0,Express,Winter,High Value Organic,15.200000000000001,Satisfied
3195,52,52.0,1,0.0,4.6,10,0,Standard,Summer,Regular,5.32,Satisfied
3196,58,58.0,1,0.0,4.9,36,0,Next Day Air,Spring,Regular,15.780000000000001,Satisfied
3197,59,59.0,1,0.0,2.8,21,0,Express,Winter,Regular,9.360000000000001,Unsatisfied
3198,71,71.0,1,0.0,3.2,29,0,Free Shipping,Spring,Regular,12.640000000000002,Unsatisfied
3199,94,94.0,1,0.0,2.8,39,0,Free Shipping,Winter,High Value Organic,16.56,Unsatisfied
3200,40,40.0,1,0.0,4.2,16,0,Express,Winter,Regular,7.640000000000001,Satisfied
3201,24,24.0,1,0.0,4.8,32,0,Free Shipping,Spring,Regular,14.16,Satisfied
3202,38,38.0,1,0.0,2.8,34,0,2-Day Shipping,Fall,Regular,14.560000000000002,Unsatisfied
3203,37,37.0,1,0.0,4.5,38,0,Standard,Fall,Regular,16.5,Satisfied
3204,29,29.0,1,0.0,4.1,14,0,Express,Spring,Regular,6.820000000000001,Satisfied
3205,92,92.0,1,0.0,4.3,23,0,Free Shipping,Fall,High Value Organic,10.46,Satisfied
3206,24,24.0,1,0.0,4.4,50,0,2-Day Shipping,Fall,Regular,21.279999999999998,Satisfied
3207,52,52.0,1,0.0,3.0,49,0,Free Shipping,Winter,Regular,20.6,Unsatisfied
3208,29,29.0,1,0.0,2.7,14,0,Next Day Air,Summer,Regular,6.540000000000001,Unsatisfied
3209,30,30.0,1,0.0,3.3,42,0,2-Day Shipping,Winter,Regular,17.86,Unsatisfied
3210,31,31.0,1,0.0,4.3,39,0,Standard,Fall,Regular,16.86,Satisfied
3211,67,67.0,1,0.0,2.9,43,0,Express,Summer,Regular,18.179999999999996,Unsatisfied
3212,65,65.0,1,0.0,4.9,12,0,Standard,Winter,Regular,6.1800000000000015,Satisfied
3213,22,22.0,1,0.0,3.6,21,0,2-Day Shipping,Winter,Regular,9.520000000000001,Satisfied
3214,56,56.0,1,0.0,3.3,33,0,Standard,Winter,Regular,14.260000000000002,Unsatisfied
3215,78,78.0,1,0.0,3.1,6,0,Free Shipping,Spring,Regular,3.4200000000000004,Unsatisfied
3216,90,90.0,1,0.0,2.7,10,0,Free Shipping,Summer,High Value Organic,4.94,Unsatisfied
3217,85,85.0,1,0.0,3.4,18,0,Next Day Air,Winter,High Value Organic,8.280000000000001,Unsatisfied
3218,58,58.0,1,0.0,3.4,46,0,Express,Fall,Regular,19.48,Unsatisfied
3219,34,34.0,1,0.0,3.9,49,0,Express,Fall,Regular,20.78,Satisfied
3220,40,40.0,1,0.0,3.5,39,0,2-Day Shipping,Summer,Regular,16.7,Satisfied
3221,29,29.0,1,0.0,4.1,16,0,Free Shipping,Fall,Regular,7.620000000000001,Satisfied
3222,76,76.0,1,0.0,3.2,28,0,Standard,Winter,Regular,12.240000000000002,Unsatisfied
3223,84,84.0,1,0.0,4.6,22,0,Store Pickup,Fall,High Value Organic,10.120000000000001,Satisfied
3224,65,65.0,1,0.0,3.9,36,0,Standard,Spring,Regular,15.58,Satisfied
3225,80,80.0,1,0.0,2.7,18,0,Free Shipping,Winter,Regular,8.14,Unsatisfied
3226,98,98.0,1,0.0,3.0,31,0,Store Pickup,Fall,High Value Organic,13.4,Unsatisfied
3227,71,71.0,1,0.0,3.3,38,0,Next Day Air,Spring,Regular,16.26,Unsatisfied
3228,69,69.0,1,0.0,2.7,42,0,Free Shipping,Fall,Regular,17.74,Unsatisfied
3229,95,95.0,1,0.0,4.6,27,0,2-Day Shipping,Spring,High Value Organic,12.120000000000001,Satisfied
3230,67,67.0,1,0.0,2.7,24,0,Express,Fall,Regular,10.540000000000003,Unsatisfied
3231,49,49.0,1,0.0,2.5,38,0,Next Day Air,Summer,Regular,16.1,Unsatisfied
3232,97,97.0,1,0.0,4.4,9,0,Free Shipping,Winter,High Value Organic,4.88,Satisfied
3233,34,34.0,1,0.0,4.0,19,0,Next Day Air,Spring,Regular,8.8,Satisfied
3234,74,74.0,1,0.0,3.8,11,0,Express,Fall,Regular,5.5600000000000005,Satisfied
3235,96,96.0,1,0.0,2.5,16,0,2-Day Shipping,Winter,High Value Organic,7.300000000000001,Unsatisfied
3236,68,68.0,1,0.0,4.0,18,0,Free Shipping,Summer,Regular,8.4,Satisfied
3237,84,84.0,1,0.0,4.1,8,0,Next Day Air,Fall,High Value Organic,4.42,Satisfied
3238,57,57.0,1,0.0,2.8,4,0,Express,Summer,Regular,2.56,Unsatisfied
3239,84,84.0,1,0.0,3.4,37,0,2-Day Shipping,Fall,High Value Organic,15.88,Unsatisfied
3240,32,32.0,1,0.0,2.7,30,0,2-Day Shipping,Fall,Regular,12.940000000000001,Unsatisfied
3241,37,37.0,1,0.0,3.8,37,0,2-Day Shipping,Fall,Regular,15.96,Satisfied
3242,58,58.0,1,0.0,4.4,30,0,Store Pickup,Summer,Regular,13.280000000000001,Satisfied
3243,74,74.0,1,0.0,2.8,17,0,Express,Fall,Regular,7.760000000000001,Unsatisfied
3244,99,99.0,1,0.0,5.0,11,0,Store Pickup,Summer,High Value Organic,5.800000000000001,Satisfied
3245,81,81.0,1,0.0,4.7,42,0,Express,Fall,Regular,18.14,Satisfied
3246,76,76.0,1,0.0,3.2,20,0,Next Day Air,Fall,Regular,9.040000000000001,Unsatisfied
3247,98,98.0,1,0.0,2.9,37,0,Store Pickup,Summer,High Value Organic,15.780000000000001,Unsatisfied
3248,91,91.0,1,0.0,3.7,12,0,Express,Summer,High Value Organic,5.940000000000001,Satisfied
3249,79,79.0,1,0.0,4.2,41,0,Free Shipping,Summer,Regular,17.64,Satisfied
3250,83,83.0,1,0.0,3.4,32,0,Express,Summer,High Value Organic,13.88,Unsatisfied
3251,90,90.0,1,0.0,2.9,15,0,2-Day Shipping,Spring,High Value Organic,6.98,Unsatisfied
3252,20,20.0,1,0.0,3.7,39,0,Standard,Winter,Regular,16.74,Satisfied
3253,21,21.0,1,0.0,2.7,48,0,Store Pickup,Spring,Regular,20.14,Unsatisfied
3254,60,60.0,1,0.0,3.2,8,0,2-Day Shipping,Fall,Regular,4.24,Unsatisfied
3255,31,31.0,1,0.0,4.9,11,0,Store Pickup,Winter,Regular,5.780000000000001,Satisfied
3256,40,40.0,1,0.0,2.8,36,0,Next Day Air,Fall,Regular,15.360000000000001,Unsatisfied
3257,26,26.0,1,0.0,4.7,50,0,Free Shipping,Winter,Regular,21.34,Satisfied
3258,98,98.0,1,0.0,3.3,39,0,Express,Fall,High Value Organic,16.66,Unsatisfied
3259,51,51.0,1,0.0,4.3,11,0,Express,Spring,Regular,5.660000000000001,Satisfied
3260,95,95.0,1,0.0,3.7,5,0,2-Day Shipping,Fall,High Value Organic,3.14,Satisfied
3261,36,36.0,1,0.0,4.5,7,0,2-Day Shipping,Summer,Regular,4.1000000000000005,Satisfied
3262,52,52.0,1,0.0,3.4,50,0,Store Pickup,Winter,Regular,21.08,Unsatisfied
3263,35,35.0,1,0.0,2.7,21,0,Standard,Spring,Regular,9.34,Unsatisfied
3264,68,68.0,1,0.0,4.4,31,0,Express,Fall,Regular,13.680000000000001,Satisfied
3265,50,50.0,1,0.0,4.0,39,0,Express,Winter,Regular,16.8,Satisfied
3266,100,100.0,1,0.0,3.2,28,0,Express,Winter,High Value Organic,12.240000000000002,Unsatisfied
3267,74,74.0,1,0.0,4.2,33,0,Next Day Air,Winter,Regular,14.440000000000001,Satisfied
3268,45,45.0,1,0.0,3.0,42,0,Store Pickup,Winter,Regular,17.8,Unsatisfied
3269,97,97.0,1,0.0,2.8,5,0,Free Shipping,Fall,High Value Organic,2.96,Unsatisfied
3270,60,60.0,1,0.0,4.9,25,0,Express,Winter,Regular,11.38,Satisfied
3271,25,25.0,1,0.0,4.7,48,0,Express,Winter,Regular,20.540000000000003,Satisfied
3272,55,55.0,1,0.0,4.4,30,0,Standard,Spring,Regular,13.280000000000001,Satisfied
3273,99,99.0,1,0.0,3.1,34,0,Next Day Air,Winter,High Value Organic,14.620000000000001,Unsatisfied
3274,45,45.0,1,0.0,2.6,34,0,Free Shipping,Summer,Regular,14.520000000000001,Unsatisfied
3275,20,20.0,1,0.0,3.9,14,0,Store Pickup,Spring,Regular,6.780000000000001,Satisfied
3276,88,88.0,1,0.0,2.6,2,0,2-Day Shipping,Summer,High Value Organic,1.7200000000000002,Unsatisfied
3277,99,99.0,1,0.0,4.0,41,0,Store Pickup,Summer,High Value Organic,17.6,Satisfied
3278,86,86.0,1,0.0,4.9,3,0,Store Pickup,Spring,High Value Organic,2.58,Satisfied
3279,70,70.0,1,0.0,3.3,18,0,2-Day Shipping,Summer,Regular,8.26,Unsatisfied
3280,50,50.0,1,0.0,3.0,1,0,Express,Fall,Regular,1.4000000000000001,Unsatisfied
3281,57,57.0,1,0.0,2.7,5,0,Next Day Air,Winter,Regular,2.94,Unsatisfied
3282,69,69.0,1,0.0,3.1,41,0,Free Shipping,Winter,Regular,17.42,Unsatisfied
3283,94,94.0,1,0.0,4.8,5,0,Next Day Air,Fall,High Value Organic,3.36,Satisfied
3284,24,24.0,1,0.0,2.9,10,0,Express,Spring,Regular,4.98,Unsatisfied
3285,79,79.0,1,0.0,4.5,20,0,2-Day Shipping,Spring,Regular,9.3,Satisfied
3286,31,31.0,1,0.0,4.6,11,0,Free Shipping,Fall,Regular,5.720000000000001,Satisfied
3287,67,67.0,1,0.0,5.0,4,0,Express,Winter,Regular,3.0,Satisfied
3288,63,63.0,1,0.0,4.3,38,0,2-Day Shipping,Spring,Regular,16.46,Satisfied
3289,61,61.0,1,0.0,4.9,19,0,Next Day Air,Spring,Regular,8.98,Satisfied
3290,50,50.0,1,0.0,4.0,16,0,2-Day Shipping,Summer,Regular,7.6000000000000005,Satisfied
3291,82,82.0,1,0.0,3.1,2,0,Free Shipping,Spring,High Value Organic,1.8200000000000003,Unsatisfied
3292,51,51.0,1,0.0,2.6,11,0,2-Day Shipping,Fall,Regular,5.32,Unsatisfied
3293,23,23.0,1,0.0,4.9,18,0,Standard,Spring,Regular,8.58,Satisfied
3294,91,91.0,1,0.0,3.5,47,0,2-Day Shipping,Spring,High Value Organic,19.9,Satisfied
3295,60,60.0,1,0.0,4.5,15,0,Store Pickup,Spring,Regular,7.300000000000001,Satisfied
3296,34,34.0,1,0.0,2.8,15,0,Next Day Air,Summer,Regular,6.96,Unsatisfied
3297,23,23.0,1,0.0,4.2,47,0,Next Day Air,Spring,Regular,20.04,Satisfied
3298,82,82.0,1,0.0,4.1,47,0,Free Shipping,Fall,High Value Organic,20.02,Satisfied
3299,73,73.0,1,0.0,3.5,6,0,Express,Fall,Regular,3.5000000000000004,Satisfied
3300,32,32.0,1,0.0,4.0,18,0,2-Day Shipping,Spring,Regular,8.4,Satisfied
3301,80,80.0,1,0.0,4.0,40,0,Express,Spring,Regular,17.2,Satisfied
3302,58,58.0,1,0.0,2.5,31,0,Free Shipping,Summer,Regular,13.3,Unsatisfied
3303,82,82.0,1,0.0,4.2,31,0,Standard,Winter,High Value Organic,13.64,Satisfied
3304,60,60.0,1,0.0,3.4,4,0,Next Day Air,Summer,Regular,2.68,Unsatisfied
3305,79,79.0,1,0.0,4.8,36,0,Next Day Air,Fall,Regular,15.760000000000002,Satisfied
3306,41,41.0,1,0.0,4.9,31,0,Standard,Summer,Regular,13.780000000000001,Satisfied
3307,39,39.0,1,0.0,3.6,6,0,Store Pickup,Summer,Regular,3.5200000000000005,Satisfied
3308,36,36.0,1,0.0,4.0,1,0,Store Pickup,Winter,Regular,1.6,Satisfied
3309,70,70.0,1,0.0,2.6,29,0,Express,Fall,Regular,12.520000000000001,Unsatisfied
3310,47,47.0,1,0.0,3.1,19,0,Store Pickup,Summer,Regular,8.620000000000001,Unsatisfied
3311,27,27.0,1,0.0,3.6,12,0,Free Shipping,Winter,Regular,5.920000000000001,Satisfied
3312,52,52.0,1,0.0,4.0,18,0,Express,Summer,Regular,8.4,Satisfied
3313,75,75.0,1,0.0,3.9,45,0,Next Day Air,Summer,Regular,19.18,Satisfied
3314,30,30.0,1,0.0,3.9,45,0,Express,Fall,Regular,19.18,Satisfied
3315,94,94.0,1,0.0,3.3,8,0,Standard,Spring,High Value Organic,4.26,Unsatisfied
3316,68,68.0,1,0.0,2.9,4,0,Standard,Summer,Regular,2.58,Unsatisfied
3317,45,45.0,1,0.0,3.1,5,0,Free Shipping,Summer,Regular,3.02,Unsatisfied
3318,67,67.0,1,0.0,4.7,30,0,Standard,Summer,Regular,13.34,Satisfied
3319,46,46.0,1,0.0,3.9,15,0,Free Shipping,Summer,Regular,7.180000000000001,Satisfied
3320,31,31.0,1,0.0,4.3,17,0,Next Day Air,Summer,Regular,8.06,Satisfied
3321,44,44.0,1,0.0,4.2,45,0,2-Day Shipping,Fall,Regular,19.24,Satisfied
3322,100,100.0,1,0.0,4.3,3,0,Next Day Air,Winter,High Value Organic,2.46,Satisfied
3323,92,92.0,1,0.0,4.6,43,0,Next Day Air,Winter,High Value Organic,18.519999999999996,Satisfied
3324,78,78.0,1,0.0,3.8,4,0,Free Shipping,Winter,Regular,2.76,Satisfied
3325,32,32.0,1,0.0,3.3,41,0,Standard,Fall,Regular,17.46,Unsatisfied
3326,97,97.0,1,0.0,3.7,16,0,2-Day Shipping,Fall,High Value Organic,7.540000000000001,Satisfied
3327,95,95.0,1,0.0,4.3,10,0,Standard,Summer,High Value Organic,5.260000000000001,Satisfied
3328,64,64.0,1,0.0,4.1,2,0,Express,Spring,Regular,2.02,Satisfied
3329,35,35.0,1,0.0,3.2,11,0,Free Shipping,Spring,Regular,5.440000000000001,Unsatisfied
3330,54,54.0,1,0.0,3.8,1,0,Express,Winter,Regular,1.56,Satisfied
3331,96,96.0,1,0.0,3.2,41,0,2-Day Shipping,Spring,High Value Organic,17.44,Unsatisfied
3332,58,58.0,1,0.0,3.5,39,0,Free Shipping,Summer,Regular,16.7,Satisfied
3333,23,23.0,1,0.0,3.1,1,0,2-Day Shipping,Summer,Regular,1.4200000000000002,Unsatisfied
3334,35,35.0,1,0.0,4.2,3,0,Express,Spring,Regular,2.4400000000000004,Satisfied
3335,23,23.0,1,0.0,3.4,21,0,Free Shipping,Summer,Regular,9.48,Unsatisfied
3336,94,94.0,1,0.0,3.5,48,0,Express,Winter,High Value Organic,20.3,Satisfied
3337,45,45.0,1,0.0,4.0,24,0,Free Shipping,Fall,Regular,10.800000000000002,Satisfied
3338,23,23.0,1,0.0,4.4,45,0,2-Day Shipping,Winter,Regular,19.279999999999998,Satisfied
3339,94,94.0,1,0.0,2.9,46,0,2-Day Shipping,Winter,High Value Organic,19.38,Unsatisfied
3340,99,99.0,1,0.0,3.6,35,0,Store Pickup,Fall,High Value Organic,15.120000000000001,Satisfied
3341,36,36.0,1,0.0,4.4,47,0,Free Shipping,Fall,Regular,20.08,Satisfied
3342,50,50.0,1,0.0,4.5,35,0,Standard,Summer,Regular,15.3,Satisfied
3343,81,81.0,1,0.0,3.8,45,0,Free Shipping,Spring,Regular,19.16,Satisfied
3344,31,31.0,1,0.0,3.6,6,0,2-Day Shipping,Winter,Regular,3.5200000000000005,Satisfied
3345,48,48.0,1,0.0,4.3,20,0,Free Shipping,Fall,Regular,9.26,Satisfied
3346,91,91.0,1,0.0,4.0,3,0,2-Day Shipping,Summer,High Value Organic,2.4000000000000004,Satisfied
3347,99,99.0,1,0.0,3.4,30,0,Express,Summer,High Value Organic,13.08,Unsatisfied
3348,70,70.0,1,0.0,4.4,28,0,Standard,Summer,Regular,12.480000000000002,Satisfied
3349,74,74.0,1,0.0,2.8,15,0,Standard,Winter,Regular,6.96,Unsatisfied
3350,79,79.0,1,0.0,2.8,29,0,Store Pickup,Fall,Regular,12.560000000000002,Unsatisfied
3351,33,33.0,1,0.0,4.9,15,0,2-Day Shipping,Fall,Regular,7.380000000000001,Satisfied
3352,49,49.0,1,0.0,4.2,18,0,2-Day Shipping,Spring,Regular,8.440000000000001,Satisfied
3353,96,96.0,1,0.0,2.9,7,0,Next Day Air,Summer,High Value Organic,3.7800000000000002,Unsatisfied
3354,66,66.0,1,0.0,4.6,19,0,Free Shipping,Fall,Regular,8.92,Satisfied
3355,45,45.0,1,0.0,2.8,15,0,Next Day Air,Fall,Regular,6.96,Unsatisfied
3356,28,28.0,1,0.0,2.6,3,0,Store Pickup,Spring,Regular,2.12,Unsatisfied
3357,48,48.0,1,0.0,3.5,13,0,Store Pickup,Summer,Regular,6.300000000000001,Satisfied
3358,67,67.0,1,0.0,3.5,37,0,Free Shipping,Winter,Regular,15.9,Satisfied
3359,59,59.0,1,0.0,3.4,26,0,2-Day Shipping,Fall,Regular,11.48,Unsatisfied
3360,74,74.0,1,0.0,3.9,29,0,Next Day Air,Fall,Regular,12.780000000000001,Satisfied
3361,81,81.0,1,0.0,3.3,47,0,2-Day Shipping,Spring,Regular,19.86,Unsatisfied
3362,26,26.0,1,0.0,4.1,47,0,Free Shipping,Spring,Regular,20.02,Satisfied
3363,61,61.0,1,0.0,3.0,48,0,Next Day Air,Summer,Regular,20.200000000000003,Unsatisfied
3364,23,23.0,1,0.0,3.0,46,0,Next Day Air,Winter,Regular,19.400000000000002,Unsatisfied
3365,33,33.0,1,0.0,3.2,7,0,Standard,Fall,Regular,3.8400000000000003,Unsatisfied
3366,58,58.0,1,0.0,3.9,45,0,Express,Fall,Regular,19.18,Satisfied
3367,65,65.0,1,0.0,3.6,47,0,2-Day Shipping,Spring,Regular,19.919999999999998,Satisfied
3368,48,48.0,1,0.0,3.1,6,0,Store Pickup,Summer,Regular,3.4200000000000004,Unsatisfied
3369,25,25.0,1,0.0,4.8,29,0,Express,Spring,Regular,12.96,Satisfied
3370,51,51.0,1,0.0,3.8,42,0,2-Day Shipping,Winter,Regular,17.96,Satisfied
3371,31,31.0,1,0.0,2.8,46,0,Store Pickup,Summer,Regular,19.36,Unsatisfied
3372,99,99.0,1,0.0,4.0,28,0,Next Day Air,Winter,High Value Organic,12.400000000000002,Satisfied
3373,25,25.0,1,0.0,4.6,14,0,Free Shipping,Winter,Regular,6.920000000000001,Satisfied
3374,52,52.0,1,0.0,3.5,12,0,Store Pickup,Spring,Regular,5.900000000000001,Satisfied
3375,47,47.0,1,0.0,3.7,41,0,2-Day Shipping,Spring,Regular,17.54,Satisfied
3376,98,98.0,1,0.0,4.9,8,0,Express,Fall,High Value Organic,4.58,Satisfied
3377,46,46.0,1,0.0,4.1,24,0,Store Pickup,Winter,Regular,10.820000000000002,Satisfied
3378,32,32.0,1,0.0,4.6,18,0,Next Day Air,Winter,Regular,8.52,Satisfied
3379,75,75.0,1,0.0,4.5,6,0,Next Day Air,Fall,Regular,3.7,Satisfied
3380,51,51.0,1,0.0,5.0,40,0,Store Pickup,Summer,Regular,17.4,Satisfied
3381,52,52.0,1,0.0,3.8,6,0,Standard,Summer,Regular,3.5600000000000005,Satisfied
3382,66,66.0,1,0.0,4.7,27,0,Standard,Winter,Regular,12.14,Satisfied
3383,35,35.0,1,0.0,2.8,2,0,Express,Spring,Regular,1.7600000000000002,Unsatisfied
3384,43,43.0,1,0.0,2.6,39,0,Next Day Air,Fall,Regular,16.52,Unsatisfied
3385,24,24.0,1,0.0,3.8,9,0,Free Shipping,Summer,Regular,4.76,Satisfied
3386,83,83.0,1,0.0,2.8,16,0,Standard,Winter,High Value Organic,7.36,Unsatisfied
3387,62,62.0,1,0.0,2.6,36,0,2-Day Shipping,Fall,Regular,15.32,Unsatisfied
3388,78,78.0,1,0.0,3.4,2,0,2-Day Shipping,Spring,Regular,1.8800000000000003,Unsatisfied
3389,61,61.0,1,0.0,4.5,21,0,Store Pickup,Spring,Regular,9.700000000000001,Satisfied
3390,57,57.0,1,0.0,3.8,39,0,Free Shipping,Fall,Regular,16.76,Satisfied
3391,70,70.0,1,0.0,3.0,38,0,Next Day Air,Summer,Regular,16.200000000000003,Unsatisfied
3392,57,57.0,1,0.0,3.7,6,0,2-Day Shipping,Fall,Regular,3.5400000000000005,Satisfied
3393,74,74.0,1,0.0,4.4,6,0,Free Shipping,Winter,Regular,3.6800000000000006,Satisfied
3394,90,90.0,1,0.0,3.1,50,0,Next Day Air,Fall,High Value Organic,21.02,Unsatisfied
3395,98,98.0,1,0.0,4.2,9,0,Store Pickup,Spring,High Value Organic,4.84,Satisfied
3396,43,43.0,1,0.0,3.1,15,0,Free Shipping,Winter,Regular,7.0200000000000005,Unsatisfied
3397,37,37.0,1,0.0,5.0,5,0,Next Day Air,Winter,Regular,3.4,Satisfied
3398,38,38.0,1,0.0,2.7,13,0,Standard,Summer,Regular,6.140000000000001,Unsatisfied
3399,60,60.0,1,0.0,3.8,44,0,Standard,Winter,Regular,18.76,Satisfied
3400,55,55.0,1,0.0,3.3,36,0,Standard,Winter,Regular,15.46,Unsatisfied
3401,51,51.0,1,0.0,4.8,18,0,Free Shipping,Fall,Regular,8.56,Satisfied
3402,71,71.0,1,0.0,3.4,39,0,Standard,Winter,Regular,16.68,Unsatisfied
3403,61,61.0,1,0.0,4.4,11,0,2-Day Shipping,Spring,Regular,5.680000000000001,Satisfied
3404,65,65.0,1,0.0,3.9,1,0,Standard,Summer,Regular,1.58,Satisfied
3405,34,34.0,1,0.0,3.9,34,0,2-Day Shipping,Fall,Regular,14.780000000000001,Satisfied
3406,87,87.0,1,0.0,4.2,47,0,Store Pickup,Summer,High Value Organic,20.04,Satisfied
3407,79,79.0,1,0.0,4.0,24,0,Store Pickup,Spring,Regular,10.800000000000002,Satisfied
3408,46,46.0,1,0.0,2.6,20,0,Store Pickup,Spring,Regular,8.92,Unsatisfied
3409,72,72.0,1,0.0,4.4,11,0,Standard,Summer,Regular,5.680000000000001,Satisfied
3410,93,93.0,1,0.0,3.2,3,0,Next Day Air,Summer,High Value Organic,2.24,Unsatisfied
3411,76,76.0,1,0.0,4.3,38,0,Free Shipping,Summer,Regular,16.46,Satisfied
3412,56,56.0,1,0.0,4.9,45,0,2-Day Shipping,Winter,Regular,19.38,Satisfied
3413,83,83.0,1,0.0,3.8,31,0,Store Pickup,Fall,High Value Organic,13.56,Satisfied
3414,90,90.0,1,0.0,2.5,16,0,Express,Winter,High Value Organic,7.300000000000001,Unsatisfied
3415,94,94.0,1,0.0,4.9,3,0,Next Day Air,Spring,High Value Organic,2.58,Satisfied
3416,68,68.0,1,0.0,3.0,15,0,2-Day Shipping,Fall,Regular,7.0,Unsatisfied
3417,53,53.0,1,0.0,3.2,11,0,Store Pickup,Spring,Regular,5.440000000000001,Unsatisfied
3418,35,35.0,1,0.0,2.9,22,0,2-Day Shipping,Summer,Regular,9.780000000000001,Unsatisfied
3419,30,30.0,1,0.0,2.8,35,0,Free Shipping,Summer,Regular,14.96,Unsatisfied
3420,26,26.0,1,0.0,3.1,5,0,Store Pickup,Winter,Regular,3.02,Unsatisfied
3421,60,60.0,1,0.0,3.4,35,0,Express,Winter,Regular,15.08,Unsatisfied
3422,30,30.0,1,0.0,2.9,27,0,Free Shipping,Summer,Regular,11.780000000000001,Unsatisfied
3423,91,91.0,1,0.0,3.2,9,0,Next Day Air,Winter,High Value Organic,4.640000000000001,Unsatisfied
3424,71,71.0,1,0.0,3.8,21,0,Next Day Air,Spring,Regular,9.56,Satisfied
3425,64,64.0,1,0.0,3.6,23,0,2-Day Shipping,Summer,Regular,10.320000000000002,Satisfied
3426,54,54.0,1,0.0,4.3,3,0,Next Day Air,Summer,Regular,2.46,Satisfied
3427,35,35.0,1,0.0,4.8,31,0,2-Day Shipping,Fall,Regular,13.760000000000002,Satisfied
3428,38,38.0,1,0.0,2.5,44,0,Store Pickup,Winter,Regular,18.5,Unsatisfied
3429,69,69.0,1,0.0,2.5,20,0,Next Day Air,Fall,Regular,8.9,Unsatisfied
3430,96,96.0,1,0.0,4.6,34,0,Express,Winter,High Value Organic,14.920000000000002,Satisfied
3431,73,73.0,1,0.0,4.2,17,0,Next Day Air,Winter,Regular,8.040000000000001,Satisfied
3432,49,49.0,1,0.0,4.2,20,0,Express,Summer,Regular,9.24,Satisfied
3433,44,44.0,1,0.0,4.8,46,0,2-Day Shipping,Summer,Regular,19.76,Satisfied
3434,93,93.0,1,0.0,4.5,28,0,Free Shipping,Spring,High Value Organic,12.500000000000002,Satisfied
3435,72,72.0,1,0.0,3.3,6,0,2-Day Shipping,Summer,Regular,3.4600000000000004,Unsatisfied
3436,91,91.0,1,0.0,2.7,50,0,2-Day Shipping,Summer,High Value Organic,20.939999999999998,Unsatisfied
3437,83,83.0,1,0.0,2.8,41,0,2-Day Shipping,Winter,High Value Organic,17.36,Unsatisfied
3438,62,62.0,1,0.0,3.5,50,0,2-Day Shipping,Winter,Regular,21.099999999999998,Satisfied
3439,71,71.0,1,0.0,3.0,33,0,Store Pickup,Fall,Regular,14.200000000000001,Unsatisfied
3440,93,93.0,1,0.0,4.5,25,0,Express,Summer,High Value Organic,11.3,Satisfied
3441,63,63.0,1,0.0,4.3,2,0,2-Day Shipping,Fall,Regular,2.06,Satisfied
3442,96,96.0,1,0.0,4.1,15,0,Standard,Fall,High Value Organic,7.220000000000001,Satisfied
3443,78,78.0,1,0.0,4.3,12,0,Next Day Air,Spring,Regular,6.060000000000001,Satisfied
3444,24,24.0,1,0.0,5.0,28,0,Free Shipping,Summer,Regular,12.600000000000001,Satisfied
3445,63,63.0,1,0.0,3.8,12,0,2-Day Shipping,Summer,Regular,5.960000000000001,Satisfied
3446,58,58.0,1,0.0,4.9,3,0,Standard,Fall,Regular,2.58,Satisfied
3447,55,55.0,1,0.0,5.0,20,0,2-Day Shipping,Spring,Regular,9.4,Satisfied
3448,58,58.0,1,0.0,4.3,3,0,Express,Fall,Regular,2.46,Satisfied
3449,28,28.0,1,0.0,4.1,32,0,Express,Winter,Regular,14.020000000000001,Satisfied
3450,37,37.0,1,0.0,4.5,35,0,Standard,Spring,Regular,15.3,Satisfied
3451,78,78.0,1,0.0,3.6,31,0,Store Pickup,Spring,Regular,13.520000000000001,Satisfied
3452,73,73.0,1,0.0,3.0,13,0,Free Shipping,Fall,Regular,6.200000000000001,Unsatisfied
3453,20,20.0,1,0.0,3.7,3,0,Next Day Air,Spring,Regular,2.3400000000000003,Satisfied
3454,60,60.0,1,0.0,4.3,48,0,Standard,Winter,Regular,20.46,Satisfied
3455,71,71.0,1,0.0,4.6,15,0,Store Pickup,Fall,Regular,7.32,Satisfied
3456,89,89.0,1,0.0,4.7,13,0,Standard,Fall,High Value Organic,6.540000000000001,Satisfied
3457,53,53.0,1,0.0,4.6,21,0,Express,Fall,Regular,9.72,Satisfied
3458,87,87.0,1,0.0,3.0,29,0,Express,Summer,High Value Organic,12.600000000000001,Unsatisfied
3459,37,37.0,1,0.0,3.4,24,0,Standard,Spring,Regular,10.680000000000001,Unsatisfied
3460,37,37.0,1,0.0,3.8,21,0,Express,Fall,Regular,9.56,Satisfied
3461,78,78.0,1,0.0,3.1,5,0,Express,Spring,Regular,3.02,Unsatisfied
3462,23,23.0,1,0.0,4.4,47,0,Standard,Spring,Regular,20.08,Satisfied
3463,73,73.0,1,0.0,4.5,34,0,Standard,Spring,Regular,14.900000000000002,Satisfied
3464,27,27.0,1,0.0,2.8,45,0,2-Day Shipping,Fall,Regular,18.959999999999997,Unsatisfied
